customer_id,customer_segment,city,state,registration_date,customer_status,preferred_contact_method,loyalty_tier,churn_risk_score,customer_value_score,satisfaction_score
CUS-11244,Individual,South Amytown,WI,2020-08-31,Active,Email,Gold,1,84,94
CUS-11245,Family,Warrenland,CT,2024-06-16,Active,Email,Silver,72,82,70
CUS-11246,Individual,Christineland,SD,2023-08-30,Active,Email,Bronze,27,50,87
CUS-11247,Individual,Parkerbury,WA,2023-04-16,Active,Phone,Bronze,57,39,86
CUS-11248,Individual,Scottberg,DC,2022-09-18,Suspended,Phone,Bronze,55,40,39
CUS-11249,Individual,North Austin,MI,2025-02-04,Active,Phone,Silver,64,40,73
CUS-11250,Individual,Michellemouth,VI,2023-01-03,Active,Phone,Bronze,62,55,82
CUS-11251,Family,Amyberg,UT,2024-06-06,Active,Phone,Bronze,62,55,59
CUS-11252,Business,New Carla,SC,2023-11-24,Active,Phone,Platinum,2,100,78
CUS-11253,Individual,Millsside,ME,2023-08-29,Active,Phone,Gold,12,57,75
CUS-11254,Individual,Timothybury,AS,2022-01-14,Suspended,Email,Platinum,76,69,40
CUS-11255,Individual,South Kylechester,KS,2025-04-21,Inactive,SMS,Bronze,84,44,52
CUS-11256,Individual,West Alex,NC,2023-11-24,Active,SMS,Platinum,48,81,93
CUS-11257,Individual,West Justin,ND,2020-07-21,Active,Email,Bronze,9,53,72
CUS-11258,Student,Lake Sandrafort,ME,2023-05-18,Active,Phone,Bronze,66,44,74
CUS-11259,Individual,Port Russellport,PA,2021-06-06,Active,Phone,Bronze,30,43,70
CUS-11260,Family,Port Adrian,MN,2025-04-09,Active,Phone,Bronze,66,58,87
CUS-11261,Family,South Nicole,NE,2021-01-29,Active,Phone,Gold,22,100,76
CUS-11262,Individual,Wrightfurt,MP,2020-11-10,Active,Phone,Silver,38,60,57
CUS-11263,Individual,Walkerland,NE,2022-12-24,Active,Phone,Bronze,49,39,74
CUS-11264,Premium,New Kathy,PW,2024-05-12,Active,SMS,Silver,5,91,83
CUS-11265,Student,Justinside,AS,2021-03-31,Active,Email,Platinum,1,78,89
CUS-11266,Individual,Robertland,HI,2024-07-10,Active,Phone,Gold,65,61,92
CUS-11267,Individual,West Daniel,NH,2020-07-21,Active,Email,Platinum,14,79,90
CUS-11268,Family,Nelsonfort,ID,2023-10-20,Suspended,Phone,Silver,100,76,40
CUS-11269,Individual,Andrewton,ND,2021-06-14,Active,Phone,Bronze,9,45,83
CUS-11270,Individual,East Teresaport,KY,2021-07-01,Active,Phone,Platinum,36,78,100
CUS-11271,Individual,Lake Samuel,AL,2022-07-26,Active,SMS,Gold,28,67,82
CUS-11272,Student,North Edward,NM,2022-12-02,Inactive,SMS,Gold,47,67,66
CUS-11273,Premium,West Robert,WY,2022-04-12,Active,SMS,Platinum,1,100,75
CUS-11274,Individual,Boltonmouth,UT,2020-04-27,Active,Email,Platinum,41,75,89
CUS-11275,Family,West Christopherberg,AR,2025-03-24,Active,Email,Silver,63,77,55
CUS-11276,Individual,Kimberlyland,ND,2023-06-16,Active,SMS,Bronze,47,52,73
CUS-11277,Individual,Whiteview,GU,2024-02-22,Active,SMS,Platinum,70,79,94
CUS-11278,Individual,Claytonville,WI,2022-07-07,Suspended,Phone,Gold,69,65,38
CUS-11279,Individual,South Kelsey,NV,2024-09-15,Active,Email,Bronze,51,43,60
CUS-11280,Individual,Lake Virginia,ID,2020-08-19,Active,Phone,Platinum,44,77,80
CUS-11281,Individual,Mossville,NC,2021-08-24,Active,Email,Gold,17,67,86
CUS-11282,Premium,South Paul,ME,2025-05-18,Active,SMS,Bronze,34,94,85
CUS-11283,Individual,Ericton,WA,2020-01-13,Active,Email,Silver,1,66,71
CUS-11284,Individual,West Timothyport,ID,2020-01-19,Active,Email,Bronze,32,49,80
CUS-11285,Individual,Paigeborough,DE,2022-09-25,Active,Phone,Bronze,37,49,76
CUS-11286,Individual,Lake Ryan,AL,2022-05-27,Active,Phone,Bronze,34,52,64
CUS-11287,Individual,Port Joshua,DE,2024-03-10,Active,Email,Gold,22,56,78
CUS-11288,Individual,Mccormicktown,AZ,2020-09-30,Active,Phone,Platinum,1,79,100
CUS-11289,Student,Barkerberg,MN,2021-06-28,Active,Email,Gold,34,55,84
CUS-11290,Family,East Ericland,TX,2024-05-17,Active,Phone,Platinum,63,94,66
CUS-11291,Individual,Sarahton,AR,2020-08-08,Active,Email,Silver,1,61,63
CUS-11292,Family,Deannaside,WY,2021-12-01,Active,Phone,Bronze,33,69,72
CUS-11293,Individual,East Tonymouth,OH,2024-04-07,Active,Phone,Gold,21,60,83
CUS-11294,Family,Lindamouth,VA,2024-11-04,Active,Phone,Silver,47,67,81
CUS-11295,Family,North Hannah,MI,2024-07-16,Active,Phone,Silver,32,80,94
CUS-11296,Family,West Rachel,NM,2021-04-14,Active,Email,Silver,12,76,85
CUS-11297,Individual,Hansenside,UT,2021-02-12,Active,Email,Gold,9,82,83
CUS-11298,Individual,Lopezburgh,ND,2022-05-22,Active,Phone,Silver,25,51,72
CUS-11299,Individual,Mariomouth,KY,2025-04-15,Active,Email,Bronze,23,35,58
CUS-11300,Individual,North Amanda,NV,2023-09-14,Active,Email,Silver,78,63,51
CUS-11301,Individual,Loriside,MN,2021-05-31,Inactive,Email,Silver,37,51,88
CUS-11302,Family,Smithhaven,MS,2020-09-23,Active,Phone,Silver,49,91,84
CUS-11303,Family,North Christine,MN,2021-05-02,Active,Email,Silver,56,75,57
CUS-11304,Family,West Jennifer,TN,2023-05-17,Active,Phone,Platinum,51,91,72
CUS-11305,Family,Leefort,WI,2025-03-10,Active,SMS,Silver,39,75,65
CUS-11306,Individual,New Justin,MT,2020-11-10,Active,Email,Gold,6,80,91
CUS-11307,Business,Danielhaven,TN,2022-07-07,Active,Email,Gold,11,100,100
CUS-11308,Premium,North Maryberg,HI,2022-10-28,Active,Email,Silver,1,100,62
CUS-11309,Student,East Danielborough,CT,2020-05-04,Active,Phone,Platinum,15,80,100
CUS-11310,Business,New Darlenefurt,TN,2020-06-02,Active,Phone,Gold,24,100,91
CUS-11311,Family,Foxshire,KS,2021-02-27,Active,Email,Silver,44,72,84
CUS-11312,Individual,West Jeffreyland,AL,2023-12-20,Active,Email,Gold,28,62,100
CUS-11313,Individual,Lake Travis,FM,2021-04-03,Active,Email,Bronze,9,50,67
CUS-11314,Individual,South Laurieton,MN,2024-06-07,Active,SMS,Platinum,23,79,73
CUS-11315,Individual,Shortton,GU,2021-12-12,Active,SMS,Silver,63,67,64
CUS-11316,Family,Allisonland,MP,2022-04-16,Active,Email,Platinum,35,89,85
CUS-11317,Individual,Christianborough,NC,2025-05-30,Active,Email,Bronze,62,48,54
CUS-11318,Family,North Jessicaside,MS,2023-11-10,Active,Phone,Gold,50,93,95
CUS-11319,Individual,East Alicia,IA,2022-06-24,Active,Email,Silver,57,60,58
CUS-11320,Individual,New Kara,MT,2024-02-03,Active,Email,Platinum,15,78,78
CUS-11321,Individual,Port Daniellestad,TX,2024-07-28,Active,Email,Silver,66,47,65
CUS-11322,Individual,Parkchester,FM,2020-11-29,Active,SMS,Gold,2,65,79
CUS-11323,Individual,East Lauraside,MO,2021-05-17,Active,Phone,Gold,37,77,71
CUS-11324,Family,Dianeside,PA,2024-07-12,Active,Email,Bronze,27,52,57
CUS-11325,Individual,Mahoneymouth,OH,2024-04-26,Active,Email,Silver,20,43,62
CUS-11326,Individual,Meganchester,WV,2024-08-02,Active,Phone,Bronze,50,50,78
CUS-11327,Family,Mckenziemouth,PA,2021-09-21,Active,Email,Bronze,46,68,91
CUS-11328,Individual,New Amy,MS,2020-02-13,Active,Email,Silver,32,68,63
CUS-11329,Individual,Michaelmouth,NV,2021-04-04,Active,Email,Bronze,41,51,66
CUS-11330,Premium,Smithton,LA,2023-11-02,Active,SMS,Platinum,2,100,80
CUS-11331,Student,New Derekport,AL,2021-04-04,Active,SMS,Silver,39,52,60
CUS-11332,Individual,Traceyborough,PR,2025-03-08,Inactive,SMS,Silver,61,53,81
CUS-11333,Individual,Andrewview,PW,2021-01-06,Active,Email,Gold,9,82,87
CUS-11334,Individual,North Benjamin,MI,2020-07-31,Active,Email,Silver,16,56,57
CUS-11335,Business,East Joseph,FM,2020-10-31,Active,Email,Gold,3,100,74
CUS-11336,Individual,East Jonathan,ME,2022-05-25,Suspended,Email,Bronze,54,43,44
CUS-11337,Individual,New Ricardoborough,VA,2022-10-09,Active,Phone,Silver,58,67,70
CUS-11338,Individual,Lake Markfort,HI,2025-04-17,Active,Email,Silver,51,57,84
CUS-11339,Individual,Petersenshire,GU,2023-01-03,Active,Email,Silver,35,63,89
CUS-11340,Family,New Dawnton,VA,2024-07-19,Active,Phone,Bronze,20,58,57
CUS-11341,Individual,Millerton,PW,2022-08-28,Suspended,SMS,Bronze,69,49,25
CUS-11342,Individual,Michaelchester,MT,2020-10-22,Active,Phone,Platinum,16,80,80
CUS-11343,Family,Port Kayleetown,SC,2020-04-24,Active,Email,Gold,1,97,71
CUS-11344,Family,Brownhaven,AZ,2022-05-19,Active,Phone,Silver,10,83,96
CUS-11345,Business,Amberberg,MD,2020-03-02,Active,Email,Gold,1,100,96
CUS-11346,Individual,East Brent,VA,2021-01-08,Active,Email,Gold,50,72,90
CUS-11347,Individual,Maddoxshire,NY,2021-11-21,Active,Phone,Bronze,10,44,61
CUS-11348,Business,East Ryanfurt,FL,2020-03-06,Active,Email,Gold,1,100,99
CUS-11349,Individual,West Christopher,OK,2024-08-25,Active,Phone,Bronze,34,45,64
CUS-11350,Individual,New Raymondland,MO,2020-07-07,Active,SMS,Bronze,13,56,97
CUS-11351,Individual,Ayalaberg,WV,2022-03-14,Active,Phone,Gold,48,61,90
CUS-11352,Individual,South Anita,NM,2023-08-29,Active,SMS,Bronze,71,46,73
CUS-11353,Individual,Pearsonborough,OH,2020-08-10,Active,Email,Platinum,11,74,83
CUS-11354,Individual,East Charles,WI,2023-01-14,Active,Email,Bronze,67,45,59
CUS-11355,Individual,Morrisshire,CO,2023-07-31,Inactive,Email,Bronze,86,53,45
CUS-11356,Individual,Lake Robertstad,MI,2024-06-06,Active,Email,Bronze,39,32,75
CUS-11357,Family,West Melvin,SD,2025-05-17,Active,Email,Gold,56,81,67
CUS-11358,Family,Port Kevinstad,RI,2020-07-18,Active,SMS,Gold,22,88,67
CUS-11359,Individual,Hansonmouth,AZ,2022-02-21,Active,SMS,Bronze,14,43,87
CUS-11360,Individual,East Gina,FL,2023-07-05,Active,Phone,Gold,61,75,67
CUS-11361,Family,North Jodibury,RI,2020-11-25,Suspended,Phone,Platinum,68,100,60
CUS-11362,Premium,Port Marissa,LA,2021-11-30,Active,Email,Gold,17,100,69
CUS-11363,Business,West Heatherville,ME,2024-05-04,Active,Email,Platinum,33,100,73
CUS-11364,Individual,Ruizmouth,IL,2022-10-15,Active,Email,Gold,17,74,72
CUS-11365,Individual,East Amy,WV,2022-07-20,Active,SMS,Bronze,23,56,79
CUS-11366,Individual,Anaberg,UT,2020-05-25,Active,Phone,Silver,30,62,82
CUS-11367,Family,South Brandyhaven,AZ,2020-10-14,Inactive,SMS,Gold,43,92,87
CUS-11368,Individual,Georgeport,ID,2023-06-23,Inactive,Email,Bronze,100,54,60
CUS-11369,Individual,Briantown,CA,2023-10-29,Active,Email,Gold,53,55,99
CUS-11370,Student,Guerrerostad,VI,2020-04-26,Active,Email,Platinum,1,69,76
CUS-11371,Individual,North Kellyfurt,IN,2020-11-20,Active,SMS,Silver,55,67,54
CUS-11372,Individual,Romeroville,MH,2022-08-17,Active,SMS,Silver,12,53,64
CUS-11373,Premium,Toddside,CO,2025-03-04,Active,Email,Gold,1,100,91
CUS-11374,Student,East Vincent,NH,2022-09-22,Active,Phone,Bronze,36,28,87
CUS-11375,Individual,North Johnhaven,ME,2022-08-20,Active,Email,Silver,45,60,54
CUS-11376,Premium,Tracyburgh,AK,2022-01-10,Active,SMS,Gold,1,100,97
CUS-11377,Individual,Gabriellestad,SC,2023-07-25,Active,Email,Bronze,25,44,83
CUS-11378,Business,Joelhaven,KY,2022-12-10,Active,SMS,Bronze,1,74,87
CUS-11379,Individual,Lake Jonathanfurt,FM,2024-03-22,Active,Email,Platinum,40,78,96
CUS-11380,Family,New Stacybury,FL,2020-11-25,Suspended,Email,Platinum,66,100,27
CUS-11381,Individual,Pennyberg,CO,2025-01-04,Active,Email,Silver,59,45,69
CUS-11382,Family,Meyerbury,MT,2024-08-13,Inactive,Phone,Gold,60,72,67
CUS-11383,Business,New Eric,ME,2025-03-27,Active,SMS,Bronze,48,78,67
CUS-11384,Individual,Shaneberg,IL,2020-01-08,Suspended,SMS,Platinum,70,89,66
CUS-11385,Student,New Amber,AS,2020-07-18,Active,Phone,Bronze,44,51,62
CUS-11386,Family,Port Devin,UT,2021-03-18,Active,SMS,Platinum,26,92,88
CUS-11387,Family,South Wendy,WI,2020-02-03,Active,Email,Platinum,1,100,99
CUS-11388,Individual,Lake Sarah,PW,2021-12-21,Active,Phone,Gold,42,70,69
CUS-11389,Premium,West Carlos,ND,2022-07-28,Active,Email,Gold,16,100,91
CUS-11390,Individual,East Lonnieberg,VA,2023-09-12,Active,Email,Bronze,59,38,54
CUS-11391,Family,Port Lucaschester,MT,2020-07-31,Active,Email,Platinum,1,100,100
CUS-11392,Premium,Scottview,FL,2020-07-23,Active,Phone,Platinum,17,100,93
CUS-11393,Individual,North David,AK,2024-05-10,Active,Email,Bronze,50,36,72
CUS-11394,Student,Catherinebury,PA,2025-02-14,Active,SMS,Silver,70,42,46
CUS-11395,Premium,East Grace,MI,2024-05-20,Active,Email,Platinum,11,100,94
CUS-11396,Family,Lake Kimberlyberg,NY,2020-01-09,Inactive,Email,Bronze,39,76,86
CUS-11397,Family,Josephstad,HI,2023-05-13,Active,Email,Silver,37,73,88
CUS-11398,Student,Henryberg,GA,2021-01-29,Active,Email,Bronze,59,50,76
CUS-11399,Individual,East Antonio,WV,2023-07-27,Active,Phone,Silver,40,61,62
CUS-11400,Individual,West Stephaniebury,WA,2020-07-22,Active,Email,Bronze,36,56,93
CUS-11401,Premium,Port James,HI,2024-09-10,Active,SMS,Silver,10,87,85
CUS-11402,Individual,Camachofort,UT,2024-04-26,Active,Email,Gold,68,55,93
CUS-11403,Individual,Michellebury,NE,2024-02-29,Active,SMS,Silver,69,54,58
CUS-11404,Individual,Parsonsfurt,VA,2025-01-12,Active,Email,Gold,56,63,75
CUS-11405,Family,Phillipshire,PA,2021-07-17,Active,Email,Bronze,38,64,60
CUS-11406,Individual,New Danielmouth,GU,2023-05-05,Active,Email,Bronze,21,38,60
CUS-11407,Individual,East Aprilfurt,WA,2022-01-10,Inactive,Email,Bronze,84,40,70
CUS-11408,Individual,New Paulton,ID,2025-05-18,Active,Email,Silver,76,50,85
CUS-11409,Premium,Scottport,WI,2024-07-13,Active,Email,Platinum,37,100,100
CUS-11410,Family,Stevenchester,LA,2020-03-05,Active,Email,Silver,39,94,87
CUS-11411,Individual,Lake Zacharyberg,NH,2022-12-04,Active,SMS,Bronze,9,54,60
CUS-11412,Individual,Davishaven,DE,2024-04-07,Active,SMS,Bronze,33,33,74
CUS-11413,Individual,Port Brenda,MH,2020-06-19,Active,SMS,Silver,30,60,59
CUS-11414,Individual,South Robert,NV,2023-02-03,Active,Email,Gold,26,72,90
CUS-11415,Premium,East Shawnborough,FM,2021-05-27,Active,Phone,Platinum,1,100,76
CUS-11416,Individual,Davismouth,UT,2024-04-18,Active,Email,Bronze,66,48,74
CUS-11417,Business,Lake Jessica,CO,2022-05-17,Active,Email,Silver,1,100,84
CUS-11418,Individual,Lake Shannonstad,CO,2023-03-07,Active,SMS,Gold,28,61,67
CUS-11419,Student,Acostahaven,RI,2021-06-02,Active,Email,Platinum,32,77,86
CUS-11420,Individual,South Andrea,AZ,2020-08-22,Active,Email,Platinum,12,81,72
CUS-11421,Individual,West Ariana,TN,2022-01-31,Active,Phone,Bronze,24,39,77
CUS-11422,Individual,East Misty,HI,2023-03-08,Active,SMS,Silver,34,55,92
CUS-11423,Individual,South Kylemouth,LA,2021-03-21,Active,Email,Gold,46,64,97
CUS-11424,Business,North Rachel,ID,2022-05-13,Active,Email,Platinum,1,100,73
CUS-11425,Family,New Kathytown,NH,2022-10-18,Active,Email,Bronze,36,62,91
CUS-11426,Individual,Foleyside,AS,2022-02-23,Active,Email,Bronze,54,57,50
CUS-11427,Premium,New Nicolebury,IL,2021-08-05,Active,SMS,Silver,21,100,58
CUS-11428,Individual,Chavezmouth,CO,2020-02-03,Active,Email,Platinum,36,84,80
CUS-11429,Individual,East Nicoleview,RI,2021-12-09,Active,Phone,Silver,42,51,77
CUS-11430,Individual,North Jack,AR,2022-07-19,Active,Phone,Platinum,49,79,100
CUS-11431,Individual,Benjaminton,TN,2021-04-03,Active,Email,Bronze,20,55,70
CUS-11432,Individual,Markland,AR,2021-01-26,Active,SMS,Platinum,24,72,69
CUS-11433,Individual,South Victoriaburgh,TX,2024-05-26,Active,Email,Bronze,36,42,92
CUS-11434,Family,Cherylshire,WY,2022-02-16,Active,Email,Bronze,33,62,62
CUS-11435,Individual,South Kara,MN,2020-10-30,Active,SMS,Platinum,16,93,95
CUS-11436,Family,North Kaylamouth,MN,2022-12-04,Active,Phone,Silver,25,77,85
CUS-11437,Individual,Wilkinschester,MP,2021-06-24,Active,Phone,Silver,54,58,63
CUS-11438,Family,West Thomasville,UT,2020-06-02,Suspended,Email,Bronze,53,78,44
CUS-11439,Individual,Markchester,NC,2020-08-02,Active,SMS,Platinum,22,84,85
CUS-11440,Family,Lake Jason,AR,2023-09-04,Active,Phone,Platinum,24,96,90
CUS-11441,Student,New Jessicahaven,CO,2024-11-12,Active,Email,Silver,24,39,83
CUS-11442,Individual,Ramseyport,NE,2021-09-21,Suspended,Phone,Bronze,71,43,23
CUS-11443,Individual,Jordanshire,RI,2025-01-05,Active,Email,Silver,53,55,72
CUS-11444,Individual,Sarashire,NM,2025-03-13,Active,Email,Bronze,45,46,78
CUS-11445,Individual,Vasquezburgh,FM,2020-04-18,Active,Email,Bronze,24,58,68
CUS-11446,Individual,Lake Kelly,ID,2022-04-04,Active,Email,Gold,28,72,71
CUS-11447,Family,North Andrewville,WA,2023-08-16,Active,Email,Bronze,77,56,81
CUS-11448,Individual,Port Christina,MT,2020-05-14,Active,Email,Platinum,34,87,89
CUS-11449,Individual,Williamsstad,OH,2021-03-26,Active,SMS,Silver,13,57,71
CUS-11450,Individual,North Danielle,UT,2021-08-12,Active,Email,Bronze,13,57,97
CUS-11451,Individual,Jonathanland,ME,2021-09-17,Active,Phone,Bronze,45,42,61
CUS-11452,Individual,Williammouth,WI,2025-01-16,Active,SMS,Silver,47,50,52
CUS-11453,Individual,North Ginamouth,MO,2021-06-24,Active,Email,Platinum,1,90,92
CUS-11454,Student,Port Gregorymouth,MP,2023-04-09,Active,SMS,Silver,12,36,94
CUS-11455,Family,Sandrafort,PW,2021-08-18,Active,Phone,Bronze,11,64,64
CUS-11456,Individual,Roblesberg,NJ,2024-02-16,Active,Email,Bronze,54,41,81
CUS-11457,Individual,Lake Steven,VI,2022-07-28,Active,Email,Gold,54,74,98
CUS-11458,Individual,Stevenchester,WA,2021-07-06,Active,Phone,Bronze,27,48,64
CUS-11459,Individual,Port Adrianashire,VA,2020-03-04,Active,Phone,Platinum,13,81,73
CUS-11460,Individual,Angelatown,IL,2025-05-09,Active,Email,Bronze,60,47,76
CUS-11461,Student,Laurenstad,CA,2024-11-29,Active,Email,Silver,76,41,70
CUS-11462,Individual,West Mary,MA,2025-04-19,Suspended,Email,Bronze,93,40,51
CUS-11463,Individual,Simsburgh,OK,2024-06-16,Active,SMS,Gold,28,55,65
CUS-11464,Individual,Lopezville,VI,2023-11-04,Active,Phone,Silver,38,63,88
CUS-11465,Family,Janetmouth,VT,2021-09-13,Active,Email,Silver,31,72,67
CUS-11466,Individual,West Robertfort,FM,2023-04-29,Active,Email,Bronze,32,36,57
CUS-11467,Individual,West Shannon,ME,2021-12-18,Active,Phone,Gold,42,77,71
CUS-11468,Student,New Kevin,DE,2023-12-31,Active,SMS,Bronze,57,26,67
CUS-11469,Individual,Kristenborough,PW,2022-08-27,Inactive,Email,Silver,61,61,73
CUS-11470,Student,South Williamfort,MH,2020-07-19,Active,SMS,Gold,1,72,97
CUS-11471,Family,East Matthew,NJ,2021-10-22,Active,Email,Platinum,9,94,95
CUS-11472,Individual,Kimberlyberg,WI,2021-09-08,Active,Email,Platinum,21,88,77
CUS-11473,Individual,Port Tonihaven,TX,2024-11-28,Active,Email,Silver,64,51,80
CUS-11474,Premium,East Jenny,NH,2023-12-30,Active,Email,Gold,21,100,67
CUS-11475,Premium,Reeveshaven,DE,2020-02-24,Suspended,Email,Platinum,54,100,45
CUS-11476,Individual,West Sarahland,MA,2022-02-03,Active,Phone,Gold,12,60,93
CUS-11477,Individual,Smallville,NC,2023-10-04,Active,SMS,Gold,39,55,68
CUS-11478,Individual,Andrewport,SC,2024-08-26,Suspended,Email,Silver,100,51,46
CUS-11479,Individual,West James,LA,2021-11-09,Active,Email,Gold,25,61,78
CUS-11480,Individual,Amandamouth,TN,2023-02-25,Active,Email,Bronze,52,56,59
CUS-11481,Individual,West Edwardview,DE,2021-09-28,Active,SMS,Platinum,31,76,71
CUS-11482,Individual,New Anitaville,IL,2020-11-09,Active,Email,Bronze,13,46,88
CUS-11483,Individual,Andreaview,FL,2022-11-01,Active,Email,Bronze,33,52,65
CUS-11484,Family,Audreyburgh,CA,2024-09-19,Active,Email,Silver,48,80,58
CUS-11485,Individual,Christinamouth,ND,2023-07-26,Active,Email,Gold,25,60,97
CUS-11486,Family,Williamstown,NJ,2023-01-24,Active,Email,Bronze,15,74,88
CUS-11487,Individual,North Patrickland,NE,2021-07-17,Active,Phone,Bronze,27,54,64
CUS-11488,Individual,Whiteshire,SC,2022-07-25,Active,Email,Silver,8,68,98
CUS-11489,Individual,Jensenport,MA,2025-02-02,Inactive,SMS,Silver,96,54,58
CUS-11490,Individual,Lake Katherine,AS,2020-11-20,Active,SMS,Gold,12,79,92
CUS-11491,Individual,Port Kathyshire,DC,2020-12-23,Active,Email,Platinum,11,87,76
CUS-11492,Individual,Port Leahmouth,CT,2024-04-10,Active,SMS,Bronze,73,53,76
CUS-11493,Individual,Collinsmouth,NJ,2022-08-24,Active,Email,Gold,29,74,81
CUS-11494,Individual,East Douglas,MH,2021-10-25,Active,Phone,Gold,46,72,65
CUS-11495,Individual,Robertafurt,HI,2024-10-10,Active,Email,Silver,51,56,70
CUS-11496,Family,Kristinamouth,NH,2024-04-29,Active,Phone,Bronze,77,58,69
CUS-11497,Family,Johnsonfort,DE,2022-05-10,Inactive,Email,Silver,37,71,81
CUS-11498,Family,Timothyburgh,LA,2023-05-27,Active,Email,Bronze,26,69,79
CUS-11499,Individual,Cassandraberg,NY,2023-07-29,Active,Email,Bronze,48,44,65
CUS-11500,Individual,South Lisaville,MD,2020-11-27,Active,Phone,Platinum,1,91,71
